Location,Business name,Star Rating,Address1,Address2,Town Country,Zipcode,Phone,Source URL
Merseyside,Travelodge Liverpool Central,4.0,25 Old Haymarket,,Liverpool,L1 6ER,+44 871 984 6156,https://www.google.com/travel/hotels/Merseyside/entity/ChcInpqMwuHd4NQdGgsvZy8xdGs2XzByZhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CHUQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQgA0
Merseyside,Prince of Wales Hotel Southport,3.4,Lord St,,Southport,PR8 1JS,+44 871 222 0039,https://www.google.com/travel/hotels/Merseyside/entity/ChcI-POtu4WLrMA1GgsvZy8xdGw4azdyehAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CF8QyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQgA0
Merseyside,The Georgian Town House Hotel,4.2,60 Upper Parliament St,,Liverpool,L8 7LF,+44 151 708 0856,https://www.google.com/travel/hotels/Merseyside/entity/ChoI25y9-cjRv5f3ARoNL2cvMTFidnQ1dGIwaxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CI0BEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEIAN
Merseyside,Regent Maritime Hotel,3.1,58-62 Regent Rd,Liverpool,Bootle,L20 8DB,+44 151 922 4090,https://www.google.com/travel/hotels/Merseyside/entity/ChgI3JjotOWqmZ3HARoLL2cvMXRjeWRfdmIQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CKMBEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEIAN
Merseyside,Lord Street Hotel,4.7,178 Lord St,,Southport,PR9 0QG,+44 1704 829027,https://www.google.com/travel/hotels/Merseyside/entity/ChkIwdXn9Oafh5YoGg0vZy8xMWcwbXY3enptEAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CL0BEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEIAN
Merseyside,Luxury Historic House,4.3,Aberley House,14 Beach Lawn,Liverpool,L22 8QA,+44 7393 502906,https://www.google.com/travel/hotels/Merseyside/entity/ChoI8sCb6s2Rjoj2ARoNL2cvMTFmanRwcmNmaBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CNMBEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEIAN
Merseyside,Campanile,3.7,Chaloner Street,QUEEN'S DOCK,Liverpool,L3 4AJ,+44 151 709 8104,https://www.google.com/travel/hotels/Merseyside/entity/ChcIl5_VxJeKlM56GgsvZy8xdHpubHhnahAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0COkBEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEIAN
Merseyside,Cheapsleepz 40 Moscow Drive,4.5,40 Moscow Dr,,Liverpool,L13 7DH,+44 7739 744444,https://www.google.com/travel/hotels/Merseyside/entity/ChkIxfCi7em2ub1uGg0vZy8xMWgxMWtfZ2g0EAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CP8BEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEIAN
Merseyside,N'ista Boutique Rooms,4.9,41a Weld Rd,Birkdale,Southport,PR8 2DS,+44 1704 808283,https://www.google.com/travel/hotels/Merseyside/entity/ChkIp5GakfHj9MAVGg0vZy8xMWgzdGdfc2I0EAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CAsQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQzg4
Merseyside,The Georgian Town House Hotel,4.2,60 Upper Parliament St,,Liverpool,L8 7LF,+44 151 708 0856,https://www.google.com/travel/hotels/Merseyside/entity/ChoI25y9-cjRv5f3ARoNL2cvMTFidnQ1dGIwaxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CCEQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQzg4
Merseyside,The Clifton Arms bed and breakfast,4.4,63 Clifton Rd E,Tuebrook,Liverpool,L6 4ED,,https://www.google.com/travel/hotels/Merseyside/entity/ChkI-K3SoLLFm8EMGg0vZy8xMWZkNGo1ZndrEAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CDcQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQzg4
Merseyside,The Liver View Hotel,4.4,44 Church Rd,,Wallasey,CH44 7BA,+44 151 639 5723,https://www.google.com/travel/hotels/Merseyside/entity/ChgItIK7kY-D3LXwARoLL2cvMXRrbmpfMnAQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CE0QyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQzg4
Merseyside,Printworks Hotel,3.8,13-15 Renshaw St,,Liverpool,L1 2SA,+44 151 708 4008,https://www.google.com/travel/hotels/Merseyside/entity/ChgInpCI2pDoq4W-ARoLL2cvMXRmNjlsN3cQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CHwQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQzg4
Merseyside,Hotel Indigo Liverpool,4.4,10 Chapel St,,Liverpool,L3 9AG,+44 151 559 0111,https://www.google.com/travel/hotels/Merseyside/entity/ChcI6uGdnuXbr6lTGgsvZy8xdGZrZjNxMxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CGMQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQzg4
Merseyside,Hotel Mercure St Helens,3.7,Linkway W,,Saint,WA10 1NG,+44 1744 453444,https://www.google.com/travel/hotels/Merseyside/entity/ChgIrLrhs96pxYZyGgwvZy8xcHAydHltdmQQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CJQBEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEM4O
Cheshire,Hillcrest Hotel,3.7,Cronton Ln,,Widnes,WA8 9AR,+44 330 058 3858,https://www.google.com/travel/hotels/Merseyside/entity/ChgIn_3a2_DTwoSqARoLL2cvMXRkaDNkZHMQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CKoBEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEM4O
Merseyside,Baytrees Hotel,4.2,Baytree Hotel,4 Queens Rd,Southport,PR9 9HN,+44 1704 547008,https://www.google.com/travel/hotels/Merseyside/entity/ChcItKGMlYTLmalmGgsvZy8xdG5wa2syaxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CMABEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEM4O
Merseyside,Gateway Lodge,4.8,1 Speke Church Rd,Speke,Liverpool,L24 3TA,+44 151 284 4801,https://www.google.com/travel/hotels/Merseyside/entity/ChgIi6zE7fWn5LDWARoLL2cvMXRmYjYycjYQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CNoBEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEM4O
Merseyside,Fox Street Studios,2.3,39-45 Fox St,,Liverpool,L3 3BQ,,https://www.google.com/travel/hotels/Merseyside/entity/ChoI2YL9k4OSioGWARoNL2cvMTFqNmJzODVmchAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CPABEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEM4O
Merseyside,The Vines The Big House,,81 Lime St,,Liverpool,L1 1JQ,+44 7902 052003,https://www.google.com/travel/hotels/Merseyside/entity/ChoI07nknrKTiZHNARoNL2cvMTFqNTQ4Nng4OBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CP4BEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEM4O
Merseyside,Trivelles Liverpool,3.4,233 Stanley Rd,Kirkdale,Liverpool,L5 7QD,+44 151 345 9120,https://www.google.com/travel/hotels/Merseyside/entity/ChoI57PB6vn_r8mRARoNL2cvMTFiN2hrczJyXxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDSGcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CAsQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQnxA
Merseyside,Dunsandles Guesthouse,4.6,115 Rowson St,New Brighton,Wallasey,CH45 2LZ,+44 7852 934667,https://www.google.com/travel/hotels/Merseyside/entity/ChcI6tTg15z1_Y5tGgsvZy8xdGRkeDlndxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDSGcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CCEQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQnxA
Merseyside,Scarisbrick Hotel Southport,3.0,239 Lord St,,Southport,PR8 1NZ,+44 871 222 7006,https://www.google.com/travel/hotels/Merseyside/entity/ChcIs8GygbzD_7UwGgsvZy8xdG1wZGducxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDSGcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CDcQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQnxA
Merseyside,Liverpool Gateway B&B,4.2,95 St. Oswalds St,Old Swan,Liverpool,L13 5SB,+44 151 298 2288,https://www.google.com/travel/hotels/Merseyside/entity/ChkIhMe72NDzgIXZARoML2cvMXBwMng4dnJzEAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDSGcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CFEQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQnxA
Merseyside,City Studios - Rodney Street,3.1,27 Rodney St,,Liverpool,L1 9EH,+44 151 203 9158,https://www.google.com/travel/hotels/Merseyside/entity/ChkI2eWmp6qWz5guGg0vZy8xMWZwcjgzc3B4EAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDSGcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CGkQyvcEahgKEwiYzeXW2vjuAhUAAAAAHQAAAAAQnxA
Merseyside,The Clifton Arms bed and breakfast,4.4,63 Clifton Rd E,Tuebrook,Liverpool,L6 4ED,,https://www.google.com/travel/hotels/Merseyside/entity/ChkI-K3SoLLFm8EMGg0vZy8xMWZkNGo1ZndrEAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDSGcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpVCjcSMzIlMHg0ODdhZDc4MzdlZDU2NzczOjB4ODY2MWQ1ZmExZGNlOTIwMjoKTWVyc2V5c2lkZRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CIEBEMr3BGoYChMImM3l1tr47gIVAAAAAB0AAAAAEJ8Q
